date	sentiment	detailSentiment	subjectivity	detailSubjectivity	numWords	numSentences	numNouns
2017-10-15	neutral	neutral	objective	veryobjective	25	6	6
2017-10-15	neutral	neutral	objective	veryobjective	51	11	11
2017-10-15	neutral	neutral	objective	veryobjective	51	11	11
2017-10-15	neutral	neutral	neutral	neutral	22	5	5
2017-10-15	neutral	neutral	neutral	neutral	25	5	5
2017-10-15	neutral	neutral	objective	veryobjective	9	1	1
2017-10-15	neutral	neutral	objective	veryobjective	9	4	4
2017-10-15	neutral	neutral	neutral	neutral	30	3	3
2017-10-15	neutral	neutral	objective	veryobjective	15	4	4
2017-10-15	neutral	neutral	neutral	neutral	24	5	5
2017-10-15	neutral	neutral	objective	veryobjective	34	10	10
2017-10-15	neutral	neutral	objective	veryobjective	34	3	3
2017-10-15	neutral	neutral	objective	veryobjective	34	3	3
2017-10-15	neutral	neutral	objective	veryobjective	15	4	4
2017-10-15	neutral	neutral	objective	veryobjective	17	4	4
2017-10-15	neutral	neutral	objective	veryobjective	17	4	4
2017-10-15	neutral	neutral	objective	veryobjective	17	4	4
2017-10-15	neutral	neutral	objective	veryobjective	17	4	4
2017-10-15	neutral	neutral	objective	veryobjective	19	6	6
2017-10-15	neutral	neutral	objective	veryobjective	18	4	4
2017-10-15	neutral	neutral	neutral	neutral	17	4	4
2017-10-15	neutral	neutral	objective	veryobjective	18	5	5
2017-10-15	neutral	neutral	objective	veryobjective	15	4	4
2017-10-15	neutral	neutral	objective	veryobjective	17	3	3
2017-10-15	neutral	neutral	objective	veryobjective	17	4	4
2017-10-15	neutral	neutral	objective	veryobjective	17	4	4
2017-10-15	neutral	neutral	objective	veryobjective	18	4	4
2017-10-15	neutral	neutral	objective	veryobjective	15	4	4
2017-10-15	neutral	neutral	objective	veryobjective	18	4	4
2017-10-15	neutral	neutral	objective	veryobjective	13	3	3
2017-10-15	positive	positive	subjective	verysubjective	5	0	0
2017-10-15	neutral	neutral	objective	veryobjective	16	5	5
2017-10-14	negative	negative	neutral	neutral	17	5	5
2017-10-14	negative	negative	neutral	neutral	17	5	5
2017-10-14	neutral	neutral	objective	veryobjective	34	9	9
2017-10-14	neutral	neutral	objective	veryobjective	21	1	1
2017-10-14	neutral	neutral	objective	objective	24	6	6
2017-10-14	neutral	neutral	objective	objective	16	4	4
2017-10-14	neutral	neutral	objective	objective	34	4	4
2017-10-14	neutral	neutral	objective	veryobjective	28	4	4
2017-10-14	positive	positive	subjective	verysubjective	16	4	4
2017-10-14	positive	positive	subjective	subjective	16	4	4
2017-10-14	neutral	neutral	objective	objective	34	4	4
2017-10-14	positive	positive	subjective	verysubjective	18	5	5
2017-10-14	neutral	neutral	objective	veryobjective	34	3	3
2017-10-14	neutral	neutral	objective	objective	34	4	4
2017-10-14	neutral	neutral	objective	veryobjective	13	4	4
2017-10-14	neutral	neutral	objective	veryobjective	13	4	4
2017-10-14	neutral	neutral	objective	veryobjective	13	4	4
2017-10-14	neutral	neutral	neutral	neutral	17	5	5
2017-10-14	neutral	neutral	objective	veryobjective	14	3	3
2017-10-14	neutral	neutral	neutral	neutral	20	2	2
2017-10-14	neutral	neutral	objective	veryobjective	17	3	3
2017-10-14	neutral	neutral	objective	veryobjective	12	3	3
2017-10-14	neutral	neutral	objective	veryobjective	6	2	2
2017-10-14	neutral	neutral	objective	veryobjective	12	4	4
2017-10-14	neutral	neutral	objective	veryobjective	12	4	4
2017-10-14	neutral	neutral	objective	objective	17	5	5
2017-10-14	negative	negative	subjective	subjective	15	4	4
2017-10-14	neutral	neutral	objective	objective	33	3	3
2017-10-14	neutral	neutral	neutral	neutral	23	5	5
2017-10-14	neutral	neutral	objective	veryobjective	24	6	6
2017-10-14	neutral	neutral	objective	veryobjective	34	9	9
2017-10-14	positive	positive	subjective	verysubjective	46	8	8
2017-10-14	neutral	neutral	objective	veryobjective	15	4	4
2017-10-14	neutral	neutral	objective	objective	13	2	2
2017-10-14	neutral	neutral	objective	veryobjective	12	2	2
2017-10-14	neutral	neutral	objective	veryobjective	9	2	2
2017-10-14	positive	positive	subjective	verysubjective	22	6	6
2017-10-14	positive	positive	subjective	subjective	36	8	8
2017-10-14	neutral	neutral	objective	veryobjective	12	3	3
2017-10-14	positive	positive	subjective	verysubjective	37	6	6
2017-10-14	neutral	neutral	objective	veryobjective	16	5	5
2017-10-14	positive	positive	subjective	verysubjective	18	4	4
2017-10-14	neutral	neutral	objective	veryobjective	18	5	5
2017-10-14	positive	positive	subjective	verysubjective	33	6	6
2017-10-14	positive	positive	subjective	verysubjective	25	8	8
2017-10-14	neutral	neutral	objective	veryobjective	23	6	6
2017-10-14	positive	positive	subjective	verysubjective	32	6	6
2017-10-14	neutral	neutral	objective	veryobjective	34	9	9
2017-10-14	neutral	neutral	objective	veryobjective	34	3	3
2017-10-14	neutral	neutral	objective	objective	34	4	4
2017-10-14	positive	positive	neutral	neutral	13	4	4
2017-10-14	positive	positive	neutral	neutral	13	4	4
2017-10-14	positive	positive	neutral	neutral	13	4	4
2017-10-14	positive	positive	neutral	neutral	13	4	4
2017-10-14	neutral	neutral	objective	veryobjective	14	4	4
2017-10-14	neutral	neutral	objective	veryobjective	17	3	3
2017-10-14	neutral	neutral	objective	veryobjective	14	4	4
2017-10-14	neutral	neutral	objective	veryobjective	21	7	7
2017-10-14	neutral	neutral	objective	objective	29	5	5
2017-10-14	neutral	neutral	objective	veryobjective	29	5	5
2017-10-14	neutral	neutral	objective	veryobjective	29	5	5
2017-10-14	positive	positive	subjective	verysubjective	18	4	4
2017-10-14	neutral	neutral	objective	veryobjective	14	4	4
2017-10-14	positive	positive	subjective	verysubjective	3	1	1
2017-10-14	positive	positive	objective	objective	37	5	5
2017-10-14	neutral	neutral	objective	veryobjective	14	5	5
2017-10-14	neutral	neutral	objective	veryobjective	15	4	4
2017-10-14	neutral	neutral	objective	veryobjective	16	4	4
2017-10-14	neutral	neutral	objective	veryobjective	16	4	4
2017-10-14	neutral	neutral	objective	veryobjective	34	3	3
2017-10-14	neutral	neutral	objective	veryobjective	16	4	4
2017-10-14	neutral	neutral	objective	veryobjective	18	3	3
2017-10-14	neutral	neutral	objective	veryobjective	14	3	3
2017-10-14	neutral	neutral	objective	veryobjective	14	4	4
2017-10-14	neutral	neutral	objective	veryobjective	16	4	4
2017-10-14	neutral	neutral	objective	veryobjective	14	4	4
2017-10-14	neutral	neutral	objective	veryobjective	16	4	4
2017-10-14	neutral	neutral	objective	veryobjective	16	4	4
2017-10-14	neutral	neutral	objective	veryobjective	14	4	4
2017-10-14	neutral	neutral	objective	veryobjective	15	4	4
2017-10-14	neutral	neutral	objective	veryobjective	17	3	3
2017-10-14	neutral	neutral	objective	veryobjective	19	5	5
2017-10-14	neutral	neutral	neutral	neutral	26	4	4
2017-10-14	neutral	neutral	objective	objective	33	3	3
2017-10-14	neutral	neutral	objective	objective	34	4	4
2017-10-14	neutral	neutral	objective	objective	34	4	4
2017-10-14	neutral	neutral	objective	veryobjective	16	6	6
2017-10-14	neutral	neutral	objective	veryobjective	26	6	6
2017-10-14	neutral	neutral	objective	veryobjective	18	4	4
2017-10-14	neutral	neutral	objective	veryobjective	5	2	2
2017-10-13	neutral	neutral	objective	veryobjective	14	4	4
2017-10-13	neutral	neutral	objective	veryobjective	14	4	4
2017-10-13	positive	positive	subjective	verysubjective	33	6	6
2017-10-13	neutral	neutral	objective	veryobjective	17	4	4
2017-10-13	neutral	neutral	objective	veryobjective	13	2	2
2017-10-13	neutral	neutral	objective	veryobjective	8	2	2
2017-10-13	positive	positive	subjective	verysubjective	32	6	6
2017-10-13	neutral	neutral	objective	veryobjective	12	3	3
2017-10-13	positive	positive	subjective	verysubjective	28	7	7
2017-10-13	positive	positive	subjective	verysubjective	23	6	6
2017-10-13	neutral	neutral	objective	veryobjective	3	1	1
2017-10-13	neutral	neutral	objective	veryobjective	30	6	6
2017-10-13	positive	positive	subjective	verysubjective	31	6	6
2017-10-13	neutral	neutral	objective	veryobjective	18	5	5
2017-10-13	neutral	neutral	objective	veryobjective	18	5	5
2017-10-13	positive	positive	subjective	subjective	20	5	5
2017-10-13	positive	positive	subjective	subjective	16	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	19	5	5
2017-10-13	positive	positive	subjective	verysubjective	19	5	5
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	21	5	5
2017-10-13	neutral	neutral	objective	veryobjective	12	3	3
2017-10-13	positive	positive	subjective	verysubjective	47	9	9
2017-10-13	positive	positive	neutral	neutral	24	6	6
2017-10-13	positive	positive	subjective	verysubjective	32	6	6
2017-10-13	neutral	neutral	objective	veryobjective	22	3	3
2017-10-13	neutral	neutral	objective	veryobjective	47	11	11
2017-10-13	neutral	neutral	objective	veryobjective	3	1	1
2017-10-13	positive	verypositive	subjective	subjective	16	2	2
2017-10-13	neutral	neutral	neutral	neutral	19	4	4
2017-10-13	positive	positive	subjective	verysubjective	32	6	6
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	22	7	7
2017-10-13	positive	positive	subjective	verysubjective	31	6	6
2017-10-13	positive	positive	subjective	verysubjective	21	6	6
2017-10-13	positive	positive	subjective	verysubjective	40	8	8
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	19	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	30	6	6
2017-10-13	neutral	neutral	objective	veryobjective	33	5	5
2017-10-13	neutral	neutral	objective	veryobjective	33	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	35	6	6
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	subjective	32	6	6
2017-10-13	positive	positive	subjective	verysubjective	18	5	5
2017-10-13	positive	positive	subjective	verysubjective	19	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	22	6	6
2017-10-13	positive	positive	subjective	verysubjective	20	5	5
2017-10-13	positive	positive	subjective	verysubjective	22	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	27	6	6
2017-10-13	positive	positive	subjective	verysubjective	33	7	7
2017-10-13	neutral	neutral	objective	veryobjective	14	4	4
2017-10-13	positive	positive	subjective	verysubjective	21	4	4
2017-10-13	neutral	neutral	objective	veryobjective	14	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	22	5	5
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	positive	positive	subjective	verysubjective	18	4	4
2017-10-13	neutral	neutral	objective	objective	34	4	4
2017-10-13	neutral	neutral	objective	veryobjective	21	6	6
2017-10-13	neutral	neutral	neutral	neutral	5	1	1
2017-10-13	positive	positive	subjective	subjective	23	7	7
2017-10-13	positive	verypositive	neutral	neutral	22	5	5
2017-10-13	positive	positive	neutral	neutral	16	4	4
2017-10-13	neutral	neutral	objective	veryobjective	22	6	6
2017-10-13	neutral	neutral	objective	veryobjective	4	0	0
2017-10-13	neutral	neutral	objective	veryobjective	20	4	4
2017-10-13	neutral	neutral	objective	veryobjective	21	6	6
2017-10-13	neutral	neutral	objective	objective	33	3	3
2017-10-13	neutral	neutral	objective	objective	34	4	4
2017-10-13	neutral	neutral	objective	objective	34	4	4
2017-10-13	positive	positive	neutral	neutral	37	9	9
2017-10-13	positive	positive	objective	objective	8	1	1
2017-10-13	neutral	neutral	objective	veryobjective	7	2	2
2017-10-13	neutral	neutral	objective	veryobjective	4	1	1
2017-10-13	neutral	neutral	objective	objective	16	2	2
2017-10-13	positive	positive	subjective	verysubjective	9	3	3
2017-10-13	neutral	neutral	objective	veryobjective	19	7	7
2017-10-13	neutral	neutral	objective	veryobjective	11	3	3
2017-10-13	negative	negative	subjective	verysubjective	15	2	2
2017-10-13	neutral	neutral	objective	objective	34	8	8
2017-10-13	neutral	neutral	objective	veryobjective	5	1	1
2017-10-13	positive	positive	neutral	neutral	15	1	1
2017-10-13	neutral	neutral	objective	veryobjective	17	2	2
2017-10-13	negative	negative	objective	objective	18	5	5
2017-10-13	neutral	neutral	objective	veryobjective	15	5	5
2017-10-13	positive	positive	neutral	neutral	22	5	5
2017-10-13	neutral	neutral	subjective	subjective	19	4	4
2017-10-13	positive	positive	neutral	neutral	23	3	3
2017-10-13	neutral	neutral	neutral	neutral	29	4	4
2017-10-13	positive	positive	neutral	neutral	36	9	9
2017-10-13	neutral	neutral	objective	objective	22	6	6
2017-10-13	neutral	neutral	objective	veryobjective	18	5	5
2017-10-13	positive	verypositive	subjective	subjective	22	6	6
2017-10-13	neutral	neutral	objective	veryobjective	16	4	4
2017-10-13	positive	positive	neutral	neutral	23	6	6
2017-10-13	neutral	neutral	neutral	neutral	24	4	4
2017-10-13	negative	negative	neutral	neutral	23	5	5
2017-10-13	neutral	neutral	objective	objective	26	6	6
2017-10-13	neutral	neutral	objective	veryobjective	29	5	5
2017-10-13	neutral	neutral	objective	veryobjective	12	3	3
2017-10-13	neutral	neutral	objective	veryobjective	18	4	4
2017-10-13	neutral	neutral	objective	veryobjective	18	4	4
2017-10-13	neutral	neutral	objective	veryobjective	13	4	4
2017-10-13	neutral	neutral	objective	veryobjective	16	6	6
2017-10-13	neutral	neutral	objective	veryobjective	17	4	4
2017-10-13	neutral	neutral	objective	veryobjective	18	4	4
2017-10-13	neutral	neutral	objective	veryobjective	16	6	6
2017-10-13	neutral	neutral	objective	objective	16	4	4
2017-10-13	neutral	neutral	objective	veryobjective	16	6	6
2017-10-13	positive	positive	objective	objective	19	5	5
2017-10-13	neutral	neutral	objective	veryobjective	29	7	7
2017-10-13	neutral	neutral	objective	veryobjective	16	2	2
2017-10-13	neutral	neutral	neutral	neutral	22	4	4
2017-10-13	neutral	neutral	objective	objective	21	2	2
2017-10-13	neutral	neutral	objective	veryobjective	25	5	5
2017-10-13	positive	positive	objective	objective	27	6	6
2017-10-12	neutral	neutral	objective	veryobjective	14	3	3
2017-10-12	neutral	neutral	objective	veryobjective	24	3	3
2017-10-12	neutral	neutral	subjective	verysubjective	8	0	0
2017-10-12	neutral	neutral	objective	veryobjective	13	4	4
2017-10-12	neutral	neutral	objective	veryobjective	18	3	3
2017-10-12	positive	positive	neutral	neutral	17	2	2
2017-10-12	neutral	neutral	objective	veryobjective	20	5	5
2017-10-12	neutral	neutral	objective	veryobjective	12	4	4
2017-10-12	neutral	neutral	neutral	neutral	15	4	4
2017-10-12	neutral	neutral	objective	objective	25	5	5
2017-10-12	neutral	neutral	objective	veryobjective	14	5	5
2017-10-12	neutral	neutral	objective	veryobjective	24	2	2
2017-10-12	neutral	neutral	objective	veryobjective	15	5	5
2017-10-12	neutral	neutral	objective	veryobjective	15	5	5
2017-10-12	neutral	neutral	subjective	subjective	24	4	4
2017-10-12	positive	positive	neutral	neutral	20	4	4
2017-10-12	neutral	neutral	objective	objective	26	8	8
2017-10-12	neutral	neutral	objective	veryobjective	13	3	3
2017-10-12	neutral	neutral	objective	veryobjective	23	6	6
2017-10-12	positive	positive	objective	objective	18	5	5
2017-10-12	positive	positive	objective	objective	18	5	5
2017-10-12	neutral	neutral	objective	veryobjective	15	4	4
2017-10-12	neutral	neutral	objective	veryobjective	15	4	4
2017-10-12	neutral	neutral	objective	veryobjective	15	4	4
2017-10-12	neutral	neutral	objective	veryobjective	20	3	3
2017-10-12	neutral	neutral	objective	veryobjective	25	5	5
2017-10-12	neutral	neutral	objective	objective	14	3	3
2017-10-12	neutral	neutral	objective	veryobjective	18	4	4
2017-10-12	neutral	neutral	objective	objective	23	6	6
2017-10-12	neutral	neutral	objective	veryobjective	19	7	7
2017-10-12	neutral	neutral	neutral	neutral	36	3	3
2017-10-12	negative	verynegative	subjective	subjective	7	2	2
2017-10-12	positive	positive	subjective	subjective	21	4	4
2017-10-12	neutral	neutral	objective	objective	31	7	7
2017-10-12	neutral	neutral	neutral	neutral	21	4	4
2017-10-12	neutral	neutral	objective	veryobjective	10	1	1
2017-10-12	neutral	neutral	objective	veryobjective	18	6	6
2017-10-12	neutral	neutral	objective	objective	21	5	5
2017-10-12	neutral	neutral	objective	veryobjective	11	3	3
2017-10-12	neutral	neutral	objective	veryobjective	21	7	7
2017-10-12	neutral	neutral	objective	veryobjective	21	4	4
2017-10-12	neutral	neutral	neutral	neutral	13	3	3
2017-10-12	neutral	neutral	subjective	subjective	31	6	6
2017-10-12	neutral	neutral	subjective	subjective	25	5	5
2017-10-12	positive	positive	neutral	neutral	23	4	4
2017-10-12	neutral	neutral	objective	objective	20	3	3
2017-10-12	neutral	neutral	objective	veryobjective	18	4	4
2017-10-12	negative	negative	subjective	subjective	36	5	5
2017-10-12	neutral	neutral	objective	veryobjective	13	4	4
2017-10-12	positive	positive	objective	objective	23	4	4
2017-10-12	neutral	neutral	objective	objective	26	5	5
2017-10-12	neutral	neutral	neutral	neutral	36	3	3
2017-10-12	neutral	neutral	neutral	neutral	37	3	3
2017-10-12	positive	positive	neutral	neutral	17	6	6
2017-10-12	neutral	neutral	objective	veryobjective	27	5	5
2017-10-12	positive	positive	subjective	verysubjective	19	1	1
2017-10-12	positive	verypositive	subjective	verysubjective	16	5	5
